keyword,date,value
Carlton Lake Bottom logged,06/11/2023 10:00,-10.433
Carlton Lake Bottom logged,06/11/2023 11:00,-10.439
Carlton Lake Bottom logged,06/11/2023 12:00,-10.445
Carlton Lake Bottom logged,06/11/2023 13:00,-10.448
Carlton Lake Bottom logged,06/11/2023 14:00,-10.449
Carlton Lake Bottom logged,06/11/2023 15:00,-10.451
Carlton Lake Bottom logged,06/11/2023 16:00,-10.457
Carlton Lake Bottom logged,06/11/2023 17:00,-10.465
Carlton Lake Bottom logged,06/11/2023 18:00,-10.472
Carlton Lake Bottom logged,06/11/2023 19:00,-10.477
Carlton Lake Bottom logged,06/11/2023 20:00,-10.484
Carlton Lake Bottom logged,06/11/2023 21:00,-10.489
Carlton Lake Bottom logged,06/11/2023 22:00,-10.492
Carlton Lake Bottom logged,06/11/2023 23:00,-10.496
Carlton Lake Bottom logged,07/11/2023 00:00,-10.499
Carlton Lake Bottom logged,07/11/2023 01:00,-10.5
Carlton Lake Bottom logged,07/11/2023 02:00,-10.499
Carlton Lake Bottom logged,07/11/2023 03:00,-10.495
Carlton Lake Bottom logged,07/11/2023 04:00,-10.498
Carlton Lake Bottom logged,07/11/2023 05:00,-10.501
Carlton Lake Bottom logged,07/11/2023 06:00,-10.503
Carlton Lake Bottom logged,07/11/2023 07:00,-10.504
Carlton Lake Bottom logged,07/11/2023 08:00,-10.509
Carlton Lake Bottom logged,07/11/2023 09:00,-10.514
Carlton Lake Bottom logged,07/11/2023 10:00,-10.518
Carlton Lake Bottom logged,07/11/2023 11:00,-10.52
Carlton Lake Bottom logged,07/11/2023 12:00,-10.523
Carlton Lake Bottom logged,07/11/2023 13:00,-10.526
Carlton Lake Bottom logged,07/11/2023 14:00,-10.53
Carlton Lake Bottom logged,07/11/2023 15:00,-10.531
Carlton Lake Bottom logged,07/11/2023 16:00,-10.535
Carlton Lake Bottom logged,07/11/2023 17:00,-10.539
Carlton Lake Bottom logged,07/11/2023 18:00,-10.543
Carlton Lake Bottom logged,07/11/2023 19:00,-10.548
Carlton Lake Bottom logged,07/11/2023 20:00,-10.551
Carlton Lake Bottom logged,07/11/2023 21:00,-10.554
Carlton Lake Bottom logged,07/11/2023 22:00,-10.555
Carlton Lake Bottom logged,07/11/2023 23:00,-10.555
Carlton Lake Bottom logged,08/11/2023 00:00,-10.556
Carlton Lake Bottom logged,08/11/2023 01:00,-10.554
Carlton Lake Bottom logged,08/11/2023 02:00,-10.55
Carlton Lake Bottom logged,08/11/2023 03:00,-10.544
Carlton Lake Bottom logged,08/11/2023 04:00,-10.536
Carlton Lake Bottom logged,08/11/2023 05:00,-10.527
Carlton Lake Bottom logged,08/11/2023 06:00,-10.521
Carlton Lake Bottom logged,08/11/2023 07:00,-10.511
Carlton Lake Bottom logged,08/11/2023 08:00,-10.5
Carlton Lake Bottom logged,08/11/2023 09:00,-10.487
Carlton Lake Bottom logged,08/11/2023 10:00,-10.477
Carlton Lake Bottom logged,08/11/2023 11:00,-10.472
Carlton Lake Bottom logged,08/11/2023 12:00,-10.469
Carlton Lake Bottom logged,08/11/2023 13:00,-10.469
Carlton Lake Bottom logged,08/11/2023 14:00,-10.468
Carlton Lake Bottom logged,08/11/2023 15:00,-10.468
Carlton Lake Bottom logged,08/11/2023 16:00,-10.468
Carlton Lake Bottom logged,08/11/2023 17:00,-10.468
Carlton Lake Bottom logged,08/11/2023 18:00,-10.469
Carlton Lake Bottom logged,08/11/2023 19:00,-10.47
Carlton Lake Bottom logged,08/11/2023 20:00,-10.473
Carlton Lake Bottom logged,08/11/2023 21:00,-10.472
Carlton Lake Bottom logged,08/11/2023 22:00,-10.471
Carlton Lake Bottom logged,08/11/2023 23:00,-10.467
Carlton Lake Bottom logged,09/11/2023 00:00,-10.464
Carlton Lake Bottom logged,09/11/2023 01:00,-10.459
Carlton Lake Bottom logged,09/11/2023 02:00,-10.453
Carlton Lake Bottom logged,09/11/2023 03:00,-10.446
Carlton Lake Bottom logged,09/11/2023 04:00,-10.437
Carlton Lake Bottom logged,09/11/2023 05:00,-10.426
Carlton Lake Bottom logged,09/11/2023 06:00,-10.421
Carlton Lake Bottom logged,09/11/2023 07:00,-10.421
Carlton Lake Bottom logged,09/11/2023 08:00,-10.421
Carlton Lake Bottom logged,09/11/2023 09:00,-10.42
Carlton Lake Bottom logged,09/11/2023 10:00,-10.419
Carlton Lake Bottom logged,09/11/2023 11:00,-10.415
Carlton Lake Bottom logged,09/11/2023 12:00,-10.411
Carlton Lake Bottom logged,09/11/2023 13:00,-10.405
Carlton Lake Bottom logged,09/11/2023 14:00,-10.401
Carlton Lake Bottom logged,09/11/2023 15:00,-10.396
Carlton Lake Bottom logged,09/11/2023 16:00,-10.39
Carlton Lake Bottom logged,09/11/2023 17:00,-10.376
Carlton Lake Bottom logged,09/11/2023 18:00,-10.369
Carlton Lake Bottom logged,09/11/2023 19:00,-10.37
Carlton Lake Bottom logged,09/11/2023 20:00,-10.371
Carlton Lake Bottom logged,09/11/2023 21:00,-10.373
Carlton Lake Bottom logged,09/11/2023 22:00,-10.375
Carlton Lake Bottom logged,09/11/2023 23:00,-10.377
Carlton Lake Bottom logged,10/11/2023 00:00,-10.377
Carlton Lake Bottom logged,10/11/2023 01:00,-10.377
Carlton Lake Bottom logged,10/11/2023 02:00,-10.378
Carlton Lake Bottom logged,10/11/2023 03:00,-10.377
Carlton Lake Bottom logged,10/11/2023 04:00,-10.375
Carlton Lake Bottom logged,10/11/2023 05:00,-10.366
Carlton Lake Bottom logged,10/11/2023 06:00,-10.361
Carlton Lake Bottom logged,10/11/2023 07:00,-10.369
Carlton Lake Bottom logged,10/11/2023 08:00,-10.381
Carlton Lake Bottom logged,10/11/2023 09:00,-10.393
Carlton Lake Bottom logged,10/11/2023 10:00,-10.405
Carlton Lake Bottom logged,10/11/2023 11:00,-10.415
Carlton Lake Bottom logged,10/11/2023 12:00,-10.424
Carlton Lake Bottom logged,10/11/2023 13:00,-10.431
Carlton Lake Bottom logged,10/11/2023 14:00,-10.438
Carlton Lake Bottom logged,10/11/2023 15:00,-10.446
Carlton Lake Bottom logged,10/11/2023 16:00,-10.452
Carlton Lake Bottom logged,10/11/2023 17:00,-10.453
Carlton Lake Bottom logged,10/11/2023 18:00,-10.447
Carlton Lake Bottom logged,10/11/2023 19:00,-10.452
Carlton Lake Bottom logged,10/11/2023 20:00,-10.463
Carlton Lake Bottom logged,10/11/2023 21:00,-10.474
Carlton Lake Bottom logged,10/11/2023 22:00,-10.484
Carlton Lake Bottom logged,10/11/2023 23:00,-10.486
Carlton Lake Bottom logged,11/11/2023 00:00,-10.489
Carlton Lake Bottom logged,11/11/2023 01:00,-10.492
Carlton Lake Bottom logged,11/11/2023 02:00,-10.495
Carlton Lake Bottom logged,11/11/2023 03:00,-10.498
Carlton Lake Bottom logged,11/11/2023 04:00,-10.501
Carlton Lake Bottom logged,11/11/2023 05:00,-10.495
Carlton Lake Bottom logged,11/11/2023 06:00,-10.488
Carlton Lake Bottom logged,11/11/2023 07:00,-10.484
Carlton Lake Bottom logged,11/11/2023 08:00,-10.5
Carlton Lake Bottom logged,11/11/2023 09:00,-10.512
Carlton Lake Bottom logged,11/11/2023 10:00,-10.521
Carlton Lake Bottom logged,11/11/2023 11:00,-10.529
Carlton Lake Bottom logged,11/11/2023 12:00,-10.533
Carlton Lake Bottom logged,11/11/2023 13:00,-10.537
Carlton Lake Bottom logged,11/11/2023 14:00,-10.536
Carlton Lake Bottom logged,11/11/2023 15:00,-10.538
Carlton Lake Bottom logged,11/11/2023 16:00,-10.538
Carlton Lake Bottom logged,11/11/2023 17:00,-10.535
Carlton Lake Bottom logged,11/11/2023 18:00,-10.522
Carlton Lake Bottom logged,11/11/2023 19:00,-10.511
Carlton Lake Bottom logged,11/11/2023 20:00,-10.512
Carlton Lake Bottom logged,11/11/2023 21:00,-10.516
Carlton Lake Bottom logged,11/11/2023 22:00,-10.521
Carlton Lake Bottom logged,11/11/2023 23:00,-10.523
Carlton Lake Bottom logged,12/11/2023 00:00,-10.521
Carlton Lake Bottom logged,12/11/2023 01:00,-10.518
Carlton Lake Bottom logged,12/11/2023 02:00,-10.514
Carlton Lake Bottom logged,12/11/2023 03:00,-10.512
Carlton Lake Bottom logged,12/11/2023 04:00,-10.506
Carlton Lake Bottom logged,12/11/2023 05:00,-10.503
Carlton Lake Bottom logged,12/11/2023 06:00,-10.483
Carlton Lake Bottom logged,12/11/2023 07:00,-10.472
Carlton Lake Bottom logged,12/11/2023 08:00,-10.474
Carlton Lake Bottom logged,12/11/2023 09:00,-10.48
Carlton Lake Bottom logged,12/11/2023 10:00,-10.492
Carlton Lake Bottom logged,12/11/2023 11:00,-10.498
Carlton Lake Bottom logged,12/11/2023 12:00,-10.498
Carlton Lake Bottom logged,12/11/2023 13:00,-10.502
Carlton Lake Bottom logged,12/11/2023 14:00,-10.496
Carlton Lake Bottom logged,12/11/2023 15:00,-10.492
Carlton Lake Bottom logged,12/11/2023 16:00,-10.489
Carlton Lake Bottom logged,12/11/2023 17:00,-10.487
Carlton Lake Bottom logged,12/11/2023 18:00,-10.475
Carlton Lake Bottom logged,12/11/2023 19:00,-10.46
Carlton Lake Bottom logged,12/11/2023 20:00,-10.451
Carlton Lake Bottom logged,12/11/2023 21:00,-10.458
Carlton Lake Bottom logged,12/11/2023 22:00,-10.463
Carlton Lake Bottom logged,12/11/2023 23:00,-10.469
Carlton Lake Bottom logged,13/11/2023 00:00,-10.469
Carlton Lake Bottom logged,13/11/2023 01:00,-10.465
Carlton Lake Bottom logged,13/11/2023 02:00,-10.46
Carlton Lake Bottom logged,13/11/2023 03:00,-10.453
Carlton Lake Bottom logged,13/11/2023 04:00,-10.441
Carlton Lake Bottom logged,13/11/2023 05:00,-10.426
Carlton Lake Bottom logged,13/11/2023 06:00,-10.404
Carlton Lake Bottom logged,13/11/2023 07:00,-10.367
Carlton Lake Bottom logged,13/11/2023 08:00,-10.339
Carlton Lake Bottom logged,13/11/2023 09:00,-10.335
Carlton Lake Bottom logged,13/11/2023 10:00,-10.332
Carlton Lake Bottom logged,13/11/2023 11:00,-10.335
Carlton Lake Bottom logged,13/11/2023 12:00,-10.336
Carlton Lake Bottom logged,13/11/2023 13:00,-10.333
Carlton Lake Bottom logged,13/11/2023 14:00,-10.331
Carlton Lake Bottom logged,13/11/2023 15:00,-10.331
Carlton Lake Bottom logged,13/11/2023 16:00,-10.333
Carlton Lake Bottom logged,13/11/2023 17:00,-10.34
Carlton Lake Bottom logged,13/11/2023 18:00,-10.349
Carlton Lake Bottom logged,13/11/2023 19:00,-10.351
Carlton Lake Bottom logged,13/11/2023 20:00,-10.35
Carlton Lake Bottom logged,13/11/2023 21:00,-10.358
Carlton Lake Bottom logged,13/11/2023 22:00,-10.373
Carlton Lake Bottom logged,13/11/2023 23:00,-10.384
Carlton Lake Bottom logged,14/11/2023 00:00,-10.394
Carlton Lake Bottom logged,14/11/2023 01:00,-10.4
Carlton Lake Bottom logged,14/11/2023 02:00,-10.407
Carlton Lake Bottom logged,14/11/2023 03:00,-10.41
Carlton Lake Bottom logged,14/11/2023 04:00,-10.41
Carlton Lake Bottom logged,14/11/2023 05:00,-10.412
Carlton Lake Bottom logged,14/11/2023 06:00,-10.41
Carlton Lake Bottom logged,14/11/2023 07:00,-10.398
Carlton Lake Bottom logged,14/11/2023 08:00,-10.391
Carlton Lake Bottom logged,14/11/2023 09:00,-10.394
Carlton Lake Bottom logged,14/11/2023 10:00,-10.403
Carlton Lake Bottom logged,14/11/2023 11:00,-10.412
Carlton Lake Bottom logged,14/11/2023 12:00,-10.418
Carlton Lake Bottom logged,14/11/2023 13:00,-10.422
Carlton Lake Bottom logged,14/11/2023 14:00,-10.425
Carlton Lake Bottom logged,14/11/2023 15:00,-10.43
Carlton Lake Bottom logged,14/11/2023 16:00,-10.435
Carlton Lake Bottom logged,14/11/2023 17:00,-10.443
Carlton Lake Bottom logged,14/11/2023 18:00,-10.451
Carlton Lake Bottom logged,14/11/2023 19:00,-10.455
Carlton Lake Bottom logged,14/11/2023 20:00,-10.455
Carlton Lake Bottom logged,14/11/2023 21:00,-10.457
Carlton Lake Bottom logged,14/11/2023 22:00,-10.468
Carlton Lake Bottom logged,14/11/2023 23:00,-10.481
Carlton Lake Bottom logged,15/11/2023 00:00,-10.491
Carlton Lake Bottom logged,15/11/2023 01:00,-10.5
Carlton Lake Bottom logged,15/11/2023 02:00,-10.506
Carlton Lake Bottom logged,15/11/2023 03:00,-10.509
Carlton Lake Bottom logged,15/11/2023 04:00,-10.511
Carlton Lake Bottom logged,15/11/2023 05:00,-10.512
Carlton Lake Bottom logged,15/11/2023 06:00,-10.514
Carlton Lake Bottom logged,15/11/2023 07:00,-10.514
Carlton Lake Bottom logged,15/11/2023 08:00,-10.509
Carlton Lake Bottom logged,15/11/2023 09:00,-10.503
Carlton Lake Bottom logged,15/11/2023 10:00,-10.512
Carlton Lake Bottom logged,15/11/2023 11:00,-10.521
Carlton Lake Bottom logged,15/11/2023 12:00,-10.531
Carlton Lake Bottom logged,15/11/2023 13:00,-10.54
Carlton Lake Bottom logged,15/11/2023 14:00,-10.546
Carlton Lake Bottom logged,15/11/2023 15:00,-10.551
Carlton Lake Bottom logged,15/11/2023 16:00,-10.556
Carlton Lake Bottom logged,15/11/2023 17:00,-10.56
Carlton Lake Bottom logged,15/11/2023 18:00,-10.565
Carlton Lake Bottom logged,15/11/2023 19:00,-10.569
Carlton Lake Bottom logged,15/11/2023 20:00,-10.563
Carlton Lake Bottom logged,15/11/2023 21:00,-10.555
Carlton Lake Bottom logged,15/11/2023 22:00,-10.559
Carlton Lake Bottom logged,15/11/2023 23:00,-10.567
Carlton Lake Bottom logged,16/11/2023 00:00,-10.575
Carlton Lake Bottom logged,16/11/2023 01:00,-10.577
Carlton Lake Bottom logged,16/11/2023 02:00,-10.577
Carlton Lake Bottom logged,16/11/2023 03:00,-10.574
Carlton Lake Bottom logged,16/11/2023 04:00,-10.57
Carlton Lake Bottom logged,16/11/2023 05:00,-10.564
Carlton Lake Bottom logged,16/11/2023 06:00,-10.559
Carlton Lake Bottom logged,16/11/2023 07:00,-10.554
Carlton Lake Bottom logged,16/11/2023 08:00,-10.546
Carlton Lake Bottom logged,16/11/2023 09:00,-10.534
Carlton Lake Bottom logged,16/11/2023 10:00,-10.531
Carlton Lake Bottom logged,16/11/2023 11:00,-10.535
Carlton Lake Bottom logged,16/11/2023 12:00,-10.54
Carlton Lake Bottom logged,16/11/2023 13:00,-10.544
Carlton Lake Bottom logged,16/11/2023 14:00,-10.546
Carlton Lake Bottom logged,16/11/2023 15:00,-10.549
Carlton Lake Bottom logged,16/11/2023 16:00,-10.55
Carlton Lake Bottom logged,16/11/2023 17:00,-10.552
Carlton Lake Bottom logged,16/11/2023 18:00,-10.553
Carlton Lake Bottom logged,16/11/2023 19:00,-10.555
Carlton Lake Bottom logged,16/11/2023 20:00,-10.552
Carlton Lake Bottom logged,16/11/2023 21:00,-10.539
Carlton Lake Bottom logged,16/11/2023 22:00,-10.534
Carlton Lake Bottom logged,16/11/2023 23:00,-10.541
Carlton Lake Bottom logged,17/11/2023 00:00,-10.549
Carlton Lake Bottom logged,17/11/2023 01:00,-10.556
Carlton Lake Bottom logged,17/11/2023 02:00,-10.557
Carlton Lake Bottom logged,17/11/2023 03:00,-10.557
Carlton Lake Bottom logged,17/11/2023 04:00,-10.555
Carlton Lake Bottom logged,17/11/2023 05:00,-10.555
Carlton Lake Bottom logged,17/11/2023 06:00,-10.555
Carlton Lake Bottom logged,17/11/2023 07:00,-10.556
Carlton Lake Bottom logged,17/11/2023 08:00,-10.558
Carlton Lake Bottom logged,17/11/2023 09:00,-10.551
Carlton Lake Bottom logged,17/11/2023 10:00,-10.541
Carlton Lake Bottom logged,17/11/2023 11:00,-10.55
Carlton Lake Bottom logged,17/11/2023 12:00,-10.56
Carlton Lake Bottom logged,17/11/2023 13:00,-10.569
Carlton Lake Bottom logged,17/11/2023 14:00,-10.575
Carlton Lake Bottom logged,17/11/2023 15:00,-10.578
Carlton Lake Bottom logged,17/11/2023 16:00,-10.58
Carlton Lake Bottom logged,17/11/2023 17:00,-10.582
Carlton Lake Bottom logged,17/11/2023 18:00,-10.584
Carlton Lake Bottom logged,17/11/2023 19:00,-10.584
Carlton Lake Bottom logged,17/11/2023 20:00,-10.583
Carlton Lake Bottom logged,17/11/2023 21:00,-10.57
Carlton Lake Bottom logged,17/11/2023 22:00,-10.554
Carlton Lake Bottom logged,17/11/2023 23:00,-10.551
Carlton Lake Bottom logged,18/11/2023 00:00,-10.557
Carlton Lake Bottom logged,18/11/2023 01:00,-10.559
Carlton Lake Bottom logged,18/11/2023 02:00,-10.553
Carlton Lake Bottom logged,18/11/2023 03:00,-10.544
Carlton Lake Bottom logged,18/11/2023 04:00,-10.529
Carlton Lake Bottom logged,18/11/2023 05:00,-10.512
Carlton Lake Bottom logged,18/11/2023 06:00,-10.501
Carlton Lake Bottom logged,18/11/2023 07:00,-10.484
Carlton Lake Bottom logged,18/11/2023 08:00,-10.474
Carlton Lake Bottom logged,18/11/2023 09:00,-10.462
Carlton Lake Bottom logged,18/11/2023 10:00,-10.442
Carlton Lake Bottom logged,18/11/2023 11:00,-10.425
Carlton Lake Bottom logged,18/11/2023 12:00,-10.421
Carlton Lake Bottom logged,18/11/2023 13:00,-10.42
Carlton Lake Bottom logged,18/11/2023 14:00,-10.419
Carlton Lake Bottom logged,18/11/2023 15:00,-10.416
Carlton Lake Bottom logged,18/11/2023 16:00,-10.413
Carlton Lake Bottom logged,18/11/2023 17:00,-10.408
Carlton Lake Bottom logged,18/11/2023 18:00,-10.405
Carlton Lake Bottom logged,18/11/2023 19:00,-10.404
Carlton Lake Bottom logged,18/11/2023 20:00,-10.401
Carlton Lake Bottom logged,18/11/2023 21:00,-10.399
Carlton Lake Bottom logged,18/11/2023 22:00,-10.394
Carlton Lake Bottom logged,18/11/2023 23:00,-10.388
Carlton Lake Bottom logged,19/11/2023 00:00,-10.386
Carlton Lake Bottom logged,19/11/2023 01:00,-10.386
Carlton Lake Bottom logged,19/11/2023 02:00,-10.388
Carlton Lake Bottom logged,19/11/2023 03:00,-10.39
Carlton Lake Bottom logged,19/11/2023 04:00,-10.389
Carlton Lake Bottom logged,19/11/2023 05:00,-10.387
Carlton Lake Bottom logged,19/11/2023 06:00,-10.387
Carlton Lake Bottom logged,19/11/2023 07:00,-10.387
Carlton Lake Bottom logged,19/11/2023 08:00,-10.386
Carlton Lake Bottom logged,19/11/2023 09:00,-10.385
Carlton Lake Bottom logged,19/11/2023 10:00,-10.383
Carlton Lake Bottom logged,19/11/2023 11:00,-10.378
Carlton Lake Bottom logged,19/11/2023 12:00,-10.369
Carlton Lake Bottom logged,19/11/2023 13:00,-10.366
Carlton Lake Bottom logged,19/11/2023 14:00,-10.368
Carlton Lake Bottom logged,19/11/2023 15:00,-10.37
Carlton Lake Bottom logged,19/11/2023 16:00,-10.375
Carlton Lake Bottom logged,19/11/2023 17:00,-10.382
Carlton Lake Bottom logged,19/11/2023 18:00,-10.388
Carlton Lake Bottom logged,19/11/2023 19:00,-10.394
Carlton Lake Bottom logged,19/11/2023 20:00,-10.4
Carlton Lake Bottom logged,19/11/2023 21:00,-10.407
Carlton Lake Bottom logged,19/11/2023 22:00,-10.411
Carlton Lake Bottom logged,19/11/2023 23:00,-10.409
Carlton Lake Bottom logged,20/11/2023 00:00,-10.406
Carlton Lake Bottom logged,20/11/2023 01:00,-10.41
Carlton Lake Bottom logged,20/11/2023 02:00,-10.414
Carlton Lake Bottom logged,20/11/2023 03:00,-10.416
Carlton Lake Bottom logged,20/11/2023 04:00,-10.419
Carlton Lake Bottom logged,20/11/2023 05:00,-10.417
Carlton Lake Bottom logged,20/11/2023 06:00,-10.417
Carlton Lake Bottom logged,20/11/2023 07:00,-10.418
Carlton Lake Bottom logged,20/11/2023 08:00,-10.419
Carlton Lake Bottom logged,20/11/2023 09:00,-10.421
Carlton Lake Bottom logged,20/11/2023 10:00,-10.424
Carlton Lake Bottom logged,20/11/2023 11:00,-10.425
Carlton Lake Bottom logged,20/11/2023 12:00,-10.425
Carlton Lake Bottom logged,20/11/2023 13:00,-10.424
Carlton Lake Bottom logged,20/11/2023 14:00,-10.423
Carlton Lake Bottom logged,20/11/2023 15:00,-10.431
Carlton Lake Bottom logged,20/11/2023 16:00,-10.438
Carlton Lake Bottom logged,20/11/2023 17:00,-10.448
Carlton Lake Bottom logged,20/11/2023 18:00,-10.459
Carlton Lake Bottom logged,20/11/2023 19:00,-10.47
Carlton Lake Bottom logged,20/11/2023 20:00,-10.478
Carlton Lake Bottom logged,20/11/2023 21:00,-10.486
Carlton Lake Bottom logged,20/11/2023 22:00,-10.495
Carlton Lake Bottom logged,20/11/2023 23:00,-10.502
Carlton Lake Bottom logged,21/11/2023 00:00,-10.507
Carlton Lake Bottom logged,21/11/2023 01:00,-10.513
Carlton Lake Bottom logged,21/11/2023 02:00,-10.518
Carlton Lake Bottom logged,21/11/2023 03:00,-10.525
Carlton Lake Bottom logged,21/11/2023 04:00,-10.531
Carlton Lake Bottom logged,21/11/2023 05:00,-10.541
Carlton Lake Bottom logged,21/11/2023 06:00,-10.552
Carlton Lake Bottom logged,21/11/2023 07:00,-10.563
Carlton Lake Bottom logged,21/11/2023 08:00,-10.576
Carlton Lake Bottom logged,21/11/2023 09:00,-10.586
Carlton Lake Bottom logged,21/11/2023 10:00,-10.596
Carlton Lake Bottom logged,21/11/2023 11:00,-10.603
Carlton Lake Bottom logged,21/11/2023 12:00,-10.609
Carlton Lake Bottom logged,21/11/2023 13:00,-10.612
Carlton Lake Bottom logged,21/11/2023 14:00,-10.614
Carlton Lake Bottom logged,21/11/2023 15:00,-10.615
Carlton Lake Bottom logged,21/11/2023 16:00,-10.624
Carlton Lake Bottom logged,21/11/2023 17:00,-10.63
Carlton Lake Bottom logged,21/11/2023 18:00,-10.636
Carlton Lake Bottom logged,21/11/2023 19:00,-10.64
Carlton Lake Bottom logged,21/11/2023 20:00,-10.643
Carlton Lake Bottom logged,21/11/2023 21:00,-10.645
Carlton Lake Bottom logged,21/11/2023 22:00,-10.647
Carlton Lake Bottom logged,21/11/2023 23:00,-10.645
Carlton Lake Bottom logged,22/11/2023 00:00,-10.643
Carlton Lake Bottom logged,22/11/2023 01:00,-10.64
Carlton Lake Bottom logged,22/11/2023 02:00,-10.63
Carlton Lake Bottom logged,22/11/2023 03:00,-10.62
Carlton Lake Bottom logged,22/11/2023 04:00,-10.62
Carlton Lake Bottom logged,22/11/2023 05:00,-10.618
Carlton Lake Bottom logged,22/11/2023 06:00,-10.615
Carlton Lake Bottom logged,22/11/2023 07:00,-10.614
Carlton Lake Bottom logged,22/11/2023 08:00,-10.611
Carlton Lake Bottom logged,22/11/2023 09:00,-10.605
Carlton Lake Bottom logged,22/11/2023 10:00,-10.603
Carlton Lake Bottom logged,22/11/2023 11:00,-10.598
Carlton Lake Bottom logged,22/11/2023 12:00,-10.593
Carlton Lake Bottom logged,22/11/2023 13:00,-10.587
Carlton Lake Bottom logged,22/11/2023 14:00,-10.58
Carlton Lake Bottom logged,22/11/2023 15:00,-10.573
Carlton Lake Bottom logged,22/11/2023 16:00,-10.56
Carlton Lake Bottom logged,22/11/2023 17:00,-10.56
Carlton Lake Bottom logged,22/11/2023 18:00,-10.562
Carlton Lake Bottom logged,22/11/2023 19:00,-10.563
Carlton Lake Bottom logged,22/11/2023 20:00,-10.565
Carlton Lake Bottom logged,22/11/2023 21:00,-10.564
Carlton Lake Bottom logged,22/11/2023 22:00,-10.562
Carlton Lake Bottom logged,22/11/2023 23:00,-10.56
Carlton Lake Bottom logged,23/11/2023 00:00,-10.558
Carlton Lake Bottom logged,23/11/2023 01:00,-10.553
Carlton Lake Bottom logged,23/11/2023 02:00,-10.548
Carlton Lake Bottom logged,23/11/2023 03:00,-10.537
Carlton Lake Bottom logged,23/11/2023 04:00,-10.527
Carlton Lake Bottom logged,23/11/2023 05:00,-10.528
Carlton Lake Bottom logged,23/11/2023 06:00,-10.532
Carlton Lake Bottom logged,23/11/2023 07:00,-10.536
Carlton Lake Bottom logged,23/11/2023 08:00,-10.535
Carlton Lake Bottom logged,23/11/2023 09:00,-10.536
Carlton Lake Bottom logged,23/11/2023 10:00,-10.534
Carlton Lake Bottom logged,23/11/2023 11:00,-10.529
Carlton Lake Bottom logged,23/11/2023 12:00,-10.522
Carlton Lake Bottom logged,23/11/2023 13:00,-10.514
Carlton Lake Bottom logged,23/11/2023 14:00,-10.513
Carlton Lake Bottom logged,23/11/2023 15:00,-10.507
Carlton Lake Bottom logged,23/11/2023 16:00,-10.494
Carlton Lake Bottom logged,23/11/2023 17:00,-10.482
Carlton Lake Bottom logged,23/11/2023 18:00,-10.483
Carlton Lake Bottom logged,23/11/2023 19:00,-10.49
Carlton Lake Bottom logged,23/11/2023 20:00,-10.495
Carlton Lake Bottom logged,23/11/2023 21:00,-10.499
Carlton Lake Bottom logged,23/11/2023 22:00,-10.505
Carlton Lake Bottom logged,23/11/2023 23:00,-10.504
Carlton Lake Bottom logged,24/11/2023 00:00,-10.503
Carlton Lake Bottom logged,24/11/2023 01:00,-10.5
Carlton Lake Bottom logged,24/11/2023 02:00,-10.496
Carlton Lake Bottom logged,24/11/2023 03:00,-10.489
Carlton Lake Bottom logged,24/11/2023 04:00,-10.475
Carlton Lake Bottom logged,24/11/2023 05:00,-10.468
Carlton Lake Bottom logged,24/11/2023 06:00,-10.473
Carlton Lake Bottom logged,24/11/2023 07:00,-10.483
Carlton Lake Bottom logged,24/11/2023 08:00,-10.495
Carlton Lake Bottom logged,24/11/2023 09:00,-10.5
Carlton Lake Bottom logged,24/11/2023 10:00,-10.506
Carlton Lake Bottom logged,24/11/2023 11:00,-10.512
Carlton Lake Bottom logged,24/11/2023 12:00,-10.513
Carlton Lake Bottom logged,24/11/2023 13:00,-10.516
Carlton Lake Bottom logged,24/11/2023 14:00,-10.516
Carlton Lake Bottom logged,24/11/2023 15:00,-10.517
Carlton Lake Bottom logged,24/11/2023 16:00,-10.509
Carlton Lake Bottom logged,24/11/2023 17:00,-10.495
Carlton Lake Bottom logged,24/11/2023 18:00,-10.489
Carlton Lake Bottom logged,24/11/2023 19:00,-10.494
Carlton Lake Bottom logged,24/11/2023 20:00,-10.504
Carlton Lake Bottom logged,24/11/2023 21:00,-10.511
Carlton Lake Bottom logged,24/11/2023 22:00,-10.516
Carlton Lake Bottom logged,24/11/2023 23:00,-10.519
Carlton Lake Bottom logged,25/11/2023 00:00,-10.52
Carlton Lake Bottom logged,25/11/2023 01:00,-10.52
Carlton Lake Bottom logged,25/11/2023 02:00,-10.519
Carlton Lake Bottom logged,25/11/2023 03:00,-10.519
Carlton Lake Bottom logged,25/11/2023 04:00,-10.513
Carlton Lake Bottom logged,25/11/2023 05:00,-10.494
Carlton Lake Bottom logged,25/11/2023 06:00,-10.481
Carlton Lake Bottom logged,25/11/2023 07:00,-10.482
Carlton Lake Bottom logged,25/11/2023 08:00,-10.49
Carlton Lake Bottom logged,25/11/2023 09:00,-10.496
Carlton Lake Bottom logged,25/11/2023 10:00,-10.501
Carlton Lake Bottom logged,25/11/2023 11:00,-10.504
Carlton Lake Bottom logged,25/11/2023 12:00,-10.505
Carlton Lake Bottom logged,25/11/2023 13:00,-10.506
Carlton Lake Bottom logged,25/11/2023 14:00,-10.501
Carlton Lake Bottom logged,25/11/2023 15:00,-10.506
Carlton Lake Bottom logged,25/11/2023 16:00,-10.5
Carlton Lake Bottom logged,25/11/2023 17:00,-10.494
Carlton Lake Bottom logged,25/11/2023 18:00,-10.478
Carlton Lake Bottom logged,25/11/2023 19:00,-10.468
